,N,Max,Min,deviation,Class
439,9.0,0.440124619467,0.0299562929697,0.255992265365,1.0
440,8.0,0.299518461112,0.162756615821,0.219979840258,1.0
441,10.0,0.45393391319,0.000687851674313,0.265349195896,1.0
442,8.0,0.333905016271,0.00155093810771,0.16313065386,1.0
443,8.0,0.376282322064,0.0621489384228,0.219215630243,1.0
444,8.0,0.519776472078,0.0279201551837,0.231756010496,1.0
445,9.0,0.503823134072,0.0209683566087,0.266598100569,1.0
446,8.0,0.416349935148,0.0455569335939,0.18625106838,1.0
447,9.0,0.453576979842,0.0071687667959,0.24961764572,1.0
448,7.0,0.596576330032,0.0270880097352,0.188205629616,1.0
449,10.0,0.789045313143,0.0303222709159,0.302014321991,0.0
450,8.0,0.5502055558,0.00678106178623,0.235996586046,1.0
451,8.0,0.393600571981,0.0381728796842,0.21568122729,1.0
452,10.0,0.470233969674,0.00609320067719,0.265581137096,1.0
453,9.0,0.711020038312,0.110478758599,0.335602507144,1.0
454,9.0,0.452809198639,0.00702805784504,0.245557533196,1.0
455,9.0,0.484472328163,0.0136296257223,0.261231590199,1.0
456,8.0,0.32278037861,0.0840678705307,0.217528508216,1.0
457,10.0,0.502044717333,0.00377598398493,0.252651368502,1.0
458,9.0,0.435578786205,0.00370966536023,0.259107968742,1.0
459,8.0,0.434733011077,0.071285378091,0.253009194584,1.0
460,8.0,0.414169919172,0.0117808381592,0.222764847905,1.0
461,9.0,0.450512895552,0.0132179334508,0.245866735549,1.0
462,8.0,0.396952533055,0.0471625464613,0.221686085446,1.0
463,9.0,0.44694334689,0.00780624551953,0.240255351754,1.0
464,9.0,0.460910339138,0.00137805940256,0.236860794572,1.0
465,8.0,0.322794309604,0.0141479464968,0.219828257802,1.0
466,8.0,0.503602187997,0.0453321404844,0.219427153803,1.0
467,9.0,0.572434462019,0.0616091323206,0.25893437095,1.0
468,8.0,0.340541250524,0.0930110314912,0.214413466349,1.0
469,9.0,0.448510117952,0.0149204083608,0.242685290922,1.0
470,8.0,0.69056498066,0.0118894612683,0.187422357999,1.0
471,10.0,0.628185286954,0.042890864344,0.275857214268,0.0
472,7.0,0.42662026771,0.00410516098133,0.240869904603,1.0
473,9.0,0.443307679784,0.0744897805785,0.276302525027,1.0
474,8.0,0.371735689257,0.00184563937118,0.215033361795,1.0
475,9.0,0.45353534712,0.00287893047866,0.247262528561,1.0
476,9.0,0.476398561151,0.000116227114313,0.241592761065,1.0
477,10.0,0.4688083279,0.000607990694679,0.261678384642,1.0
478,8.0,0.413309634979,0.0114486806184,0.219977947607,1.0
479,10.0,0.474287052834,0.0120571408483,0.245234902627,1.0
480,9.0,0.469289122805,0.00262410985784,0.248798679113,1.0
481,8.0,0.369259170292,0.0549046893589,0.214435351919,1.0
482,7.0,0.641604878479,0.0784828491064,0.269214892716,1.0
483,10.0,0.447115276792,0.0268791557853,0.26293012785,1.0
484,8.0,0.325249556177,0.0216649261373,0.202011147264,1.0
485,9.0,0.497407177233,0.00893378088322,0.252378282662,1.0
486,9.0,0.451775635747,0.0529989848234,0.2457355711,1.0
487,10.0,0.474861629817,0.00440035986603,0.278342644166,1.0
488,9.0,0.447082264725,0.0186450385411,0.246944279642,1.0
489,8.0,0.388056689349,0.0726511154791,0.218100157894,1.0
490,8.0,0.443698668866,0.00682792517528,0.248361672258,1.0
491,9.0,0.452599335705,0.00158789544331,0.239558546999,1.0
492,8.0,0.324574130421,0.109342263013,0.22064272904,1.0
493,8.0,0.325284353914,0.121111617954,0.225544644106,1.0
494,8.0,0.448900862927,0.0102212111436,0.217970255213,1.0
495,9.0,0.461535624484,0.00163067217982,0.245214290857,1.0
496,9.0,0.5029221882,0.0228888284118,0.222016742435,1.0
497,9.0,0.505719453149,0.00186079534259,0.221991724683,0.0
498,8.0,0.298114177293,0.144683235602,0.219974153804,1.0
499,9.0,0.490114496953,0.00602353896764,0.241611810583,1.0
500,9.0,0.450086893167,0.0390228532949,0.248896262555,1.0
501,10.0,0.489927112543,0.000100896194704,0.268391666193,1.0
502,9.0,0.484208465856,0.00976259735827,0.234723428037,1.0
503,11.0,0.451576058239,0.000368437581983,0.281210742735,1.0
504,9.0,0.452153442482,0.00593760075816,0.236514166867,1.0
505,8.0,0.40928274374,0.0227075082889,0.224198697828,1.0
506,8.0,0.282022587378,0.00967120038006,0.145846893879,1.0
507,10.0,0.555626509176,0.142230597879,0.341772077479,1.0
508,9.0,0.402893147845,0.0011507452851,0.221758440635,1.0
509,11.0,0.436112792958,0.000473170910213,0.238996820553,1.0
510,9.0,0.547338129455,0.00646759430325,0.248021705411,1.0
511,9.0,0.447918616934,0.0167047972794,0.249417642796,1.0
512,8.0,0.408523598196,0.0686918879263,0.219948575753,1.0
513,9.0,0.491892976362,0.0176600311919,0.223081727414,1.0
514,8.0,0.35890319343,0.0594611334454,0.219986277983,1.0
515,9.0,0.47457242149,0.00978496587843,0.255566175162,1.0
516,9.0,0.43855099922,0.0107643618661,0.242320611517,1.0
517,9.0,0.445771215571,0.0819201428682,0.239501272875,1.0
518,9.0,0.436982712226,0.0154805062804,0.24929876135,1.0
519,8.0,0.413383792719,0.000414457842997,0.19731630712,1.0
520,8.0,0.348367611555,0.0644652805114,0.219979168559,1.0
521,9.0,0.48006274016,0.000803101644012,0.24305676098,1.0
522,9.0,0.432203076058,0.0387361952859,0.257201609093,1.0
523,10.0,0.455179159839,0.00633119640489,0.26572333506,1.0
524,9.0,0.511647248699,0.0347017600979,0.259911240705,1.0
525,9.0,0.457591961168,0.0128246388013,0.236474690174,1.0
526,9.0,0.440270904614,0.00267773286842,0.280403708746,1.0
527,11.0,0.479967399915,0.0259724676414,0.272560904306,1.0
528,8.0,0.350193088486,0.0903517150326,0.219983083809,1.0
529,9.0,0.514814990609,0.00608704609337,0.254077128191,1.0
530,8.0,0.287630850838,0.153753674914,0.219500031139,1.0
531,9.0,0.441321701299,0.0168705614288,0.248771922034,1.0
532,8.0,0.329827746989,0.0693791880825,0.219972991876,1.0
533,9.0,0.481736862065,8.58854117053e-05,0.243937830575,1.0
534,9.0,0.435140508451,0.0380508389711,0.239849254432,1.0
535,9.0,0.466252380865,0.000816799139088,0.251933884267,1.0
536,8.0,0.390580905569,0.0667913059143,0.221833569005,1.0
537,10.0,0.458153689343,0.00651972231011,0.266559682063,1.0
538,9.0,0.473988480771,0.00435113417627,0.244563880335,1.0
539,8.0,0.333812254098,0.116763520009,0.225287887053,1.0
540,8.0,0.353238251133,0.0253964923624,0.215413357852,1.0
541,9.0,0.45758747161,0.0109380647319,0.252638586071,1.0
542,8.0,0.418519420888,0.00768913663193,0.227221495485,1.0
543,9.0,0.476512000823,0.0624234648004,0.244260337362,1.0
544,8.0,0.333874149483,0.111691805178,0.219909634988,1.0
545,8.0,0.377194306361,0.00829960394872,0.197703344776,1.0
546,8.0,0.338851945856,0.00813595845002,0.173493952153,1.0
547,8.0,0.367171269956,0.0196123868505,0.184110503153,1.0
548,8.0,0.372921395354,0.0523027158595,0.217085294959,1.0
549,9.0,0.451429053598,0.048182121859,0.238054215143,1.0
550,8.0,0.411957337532,0.0553202699685,0.214949119383,1.0
551,9.0,0.444236398253,0.00996098629978,0.245790375523,1.0
552,8.0,0.391294156882,0.00302659413613,0.197160375509,1.0
553,8.0,0.395042599305,0.029469550758,0.217539767509,1.0
554,8.0,0.374713402087,0.00314487871281,0.219937407434,1.0
555,10.0,0.481647985883,0.0334611156995,0.290713603296,1.0
556,10.0,0.463656462024,0.0125102212138,0.264972441311,1.0
557,9.0,0.435726816022,0.000510749639526,0.238998013807,1.0
558,9.0,0.42690481943,0.0719217565884,0.242885426158,1.0
559,9.0,0.481481515945,0.0169879001751,0.246322714078,1.0
560,8.0,0.382696675897,0.0570318967231,0.218351836112,1.0
561,9.0,0.441562726386,0.0200106597166,0.241216156434,1.0
562,9.0,0.464624519226,0.045445427006,0.257244336418,1.0
563,10.0,0.444970049107,0.0500101636689,0.258512498324,1.0
564,9.0,0.5148203052,0.0209260113913,0.227704278162,1.0
565,8.0,0.568143267804,0.0614828089824,0.236240996726,1.0
566,9.0,0.440419949577,0.00286531435717,0.21793493184,1.0
567,8.0,0.321413120229,0.0468705422766,0.21463462614,1.0
568,9.0,0.480076429206,0.00167174395686,0.216781863349,1.0
569,8.0,0.299229958321,0.00211665143479,0.150673304878,1.0
570,9.0,0.484798844659,0.0322078817856,0.247945594993,1.0
571,9.0,0.48106042456,0.0220767681604,0.254934917389,1.0
572,9.0,0.500589199359,8.45647274371e-05,0.274099765845,1.0
573,9.0,0.434754252619,0.0160535770334,0.259175200617,1.0
574,10.0,0.497515232773,0.0681272496628,0.277279329571,1.0
575,9.0,0.444267354961,0.00543126521817,0.243496792886,1.0
576,8.0,0.330853827172,0.119204768067,0.220746905963,1.0
577,8.0,0.376394293783,0.000260044054935,0.199188841806,1.0
578,10.0,0.503113004565,0.00957743506791,0.252048924469,1.0
579,8.0,0.38037760915,0.0459577572749,0.213167683212,1.0
580,8.0,0.383300986311,0.00304668844794,0.173603483474,1.0
581,8.0,0.411241654637,0.0164983138518,0.230760544025,1.0
582,9.0,0.461212955484,0.000856049053554,0.247296690341,1.0
583,8.0,0.363654654092,0.0881265192013,0.225890586646,1.0
584,9.0,0.446867155685,7.91193199416e-05,0.244568462475,1.0
585,8.0,0.328857954671,0.0987620528589,0.213810003765,1.0
586,9.0,0.486157819664,0.00408728176016,0.241626663578,1.0
587,8.0,0.312107560761,0.118568473047,0.215728691276,1.0
588,9.0,0.44427139475,0.0107197711493,0.243259907235,1.0
589,8.0,0.446074372367,0.00423042046715,0.21810367858,1.0
590,8.0,0.387763772139,0.00206970525154,0.204789238612,1.0
591,8.0,0.335331652038,0.0816221368261,0.217555615678,1.0
592,10.0,0.459012520322,0.00335436255158,0.270336750747,1.0
593,8.0,0.380995729829,0.0338713246659,0.215039693358,1.0
594,9.0,0.444087952361,0.0472181650538,0.244885393136,1.0
595,9.0,0.463790229136,0.00377374725104,0.237893850468,1.0
596,11.0,0.577502836633,0.0194117909897,0.284235611378,0.0
597,8.0,0.45339924894,0.000380520399299,0.239109220122,1.0
598,8.0,0.306982407295,0.00492618103062,0.15225965839,1.0
599,8.0,0.356446610109,0.0826659950394,0.219556302574,1.0
600,10.0,0.450947750668,0.000765534079813,0.266697016028,1.0
601,8.0,0.340359649671,0.0853191898003,0.219905413997,1.0
602,9.0,0.467768032784,0.00201313982568,0.249943603988,1.0
603,8.0,0.335600646541,0.0541099908486,0.219877526448,1.0
604,8.0,0.35987805244,0.0596967170932,0.219979684171,1.0
605,8.0,0.360483434586,0.00350081152033,0.203794367715,1.0
606,9.0,0.46031473233,0.00426005830819,0.226101381973,1.0
607,8.0,0.411664252831,0.035105141309,0.225868453342,1.0
608,9.0,0.461020168122,0.00580057686984,0.234737521433,1.0
609,8.0,0.355006006026,0.0843127427078,0.219659374367,1.0
610,8.0,0.303716293978,0.157937035513,0.219908840694,1.0
611,8.0,0.391773189449,0.018225211892,0.210907214273,1.0
612,10.0,0.475947507625,0.035037658198,0.26902216234,1.0
613,8.0,0.326167689766,0.0403123299774,0.219739326434,1.0
614,9.0,0.465144808275,0.000672854686473,0.235764454797,1.0
615,9.0,0.452019204192,0.0111733989884,0.255151293424,1.0
616,9.0,0.459378550219,0.000633719844352,0.247617680893,1.0
617,8.0,0.418925230774,0.0363975659641,0.22301804229,1.0
618,9.0,0.477684860991,0.0294261072939,0.273213324527,1.0
619,9.0,0.445062394217,0.0130224888816,0.2413229166,1.0
620,10.0,0.502898499461,0.0474321522077,0.261143899302,1.0
621,8.0,0.413903395288,0.0398675174966,0.226885456392,1.0
622,8.0,0.405233474988,0.0995163840421,0.224783747698,1.0
623,8.0,0.266137742448,0.175254792801,0.220696267625,1.0
624,9.0,0.451244645966,0.00080430998846,0.245870483576,1.0
625,9.0,0.46853807309,0.058771932634,0.244079810132,1.0
626,8.0,0.355076694201,0.0845839774731,0.219973912176,1.0
627,8.0,0.321484617589,0.123138471261,0.215900124952,1.0
628,10.0,0.48310571888,0.0674434798591,0.281807977443,1.0
629,8.0,0.328558460614,0.0321198752253,0.180339167919,1.0
630,9.0,0.465251704654,0.00150093231549,0.245007310076,1.0
631,8.0,0.344266149716,0.0909148318098,0.219489998266,1.0
632,8.0,0.419192267195,0.000254521503362,0.212590971359,1.0
633,8.0,0.34307899292,0.0896593165571,0.213708422757,1.0
634,8.0,0.284589517972,0.13523038641,0.219980167965,1.0
635,8.0,0.370048320325,0.04656493471,0.219938673078,1.0
636,9.0,0.451123291385,0.00665172200216,0.241736994707,1.0
637,9.0,0.45471668546,0.000244667970372,0.243508050132,1.0
638,9.0,0.540852900809,0.0185261409669,0.232251636446,1.0
639,9.0,0.460999103101,0.0291266269412,0.239696318693,1.0
640,11.0,0.503799708317,0.0161943897511,0.281112554683,1.0
641,9.0,0.495018893965,0.0785733053732,0.252109253936,1.0
642,10.0,0.521471339922,0.0143099529226,0.265029827705,1.0
643,8.0,0.366702845271,0.0756160839266,0.221159464599,1.0
644,9.0,0.470769408267,0.0164608278625,0.24714621796,1.0
645,8.0,0.378709119834,0.0510127216634,0.219994845646,1.0
646,10.0,0.470031442219,0.00961280508744,0.249036613956,1.0
647,8.0,0.376156233418,0.0691497142575,0.224599498377,1.0
648,8.0,0.371265376234,0.0691552322711,0.222952687679,1.0
649,8.0,0.376092241378,0.0677001117752,0.219598602123,1.0
650,9.0,0.465363070874,0.0033089904706,0.251122472048,1.0
651,8.0,0.356229692526,0.0137009263312,0.184965309429,1.0
652,9.0,0.443842943153,0.00779067393451,0.215144513178,1.0
653,8.0,0.381797542205,0.0271370774157,0.209371143019,1.0
654,9.0,0.451644267143,0.0328251407154,0.244599430519,1.0
655,8.0,0.336092135008,0.0468285439937,0.215577507429,1.0
656,8.0,0.406286581746,0.0368915602922,0.21862338068,1.0
657,8.0,0.367734710187,0.0951045522487,0.231419631218,1.0
658,9.0,0.45233658091,0.00711266777645,0.247390290073,1.0
659,9.0,0.441944350216,0.00340007147187,0.244564296696,1.0
660,8.0,0.305840489763,0.140245151716,0.22064319827,1.0
661,8.0,0.42123357241,0.0624319158579,0.219968883525,1.0
662,10.0,0.467456748192,0.00107468718421,0.263979482103,1.0
663,8.0,0.337226736571,0.119687755596,0.216879829942,1.0
664,9.0,0.464863382452,0.0163001028666,0.238770617596,1.0
665,8.0,0.30411223961,0.108137889552,0.21991094417,1.0
666,9.0,0.4606978729,0.0257466571453,0.252450257249,1.0
667,8.0,0.490646837579,0.0101820663914,0.238400304959,1.0
668,9.0,0.45229079723,0.000313845931514,0.245808012104,1.0
669,9.0,0.473566896849,0.0244633282031,0.221208044862,1.0
670,9.0,0.447353674679,0.00705937908537,0.248603777327,1.0
671,9.0,0.453415652257,0.00186659365122,0.24593314177,1.0
672,9.0,0.449533291962,0.000419275209469,0.24145062062,1.0
673,8.0,0.389059280296,0.037130634145,0.224177883537,1.0
674,9.0,0.485585704917,0.000636268930776,0.243956752172,1.0
675,8.0,0.452629605493,0.0141797839044,0.228115532673,1.0
676,9.0,0.468716914866,0.0016763350282,0.238709203016,1.0
677,8.0,0.299409710856,0.146203325955,0.224060515046,1.0
678,9.0,0.455122452164,0.0344506823666,0.247687720345,1.0
679,8.0,0.446011481638,0.0306085138678,0.219972233439,1.0
680,9.0,0.446274718916,7.76301568685e-06,0.240298828557,1.0
681,8.0,0.37006750324,0.0565266292622,0.215289401213,1.0
682,8.0,0.27322873482,0.0621854914676,0.208406183935,1.0
683,8.0,0.364148296941,0.00512114442561,0.219740569389,1.0
684,10.0,0.487507398609,0.0233277412386,0.292024316919,1.0
685,8.0,0.480332124121,0.0213590126725,0.282392675511,1.0
686,10.0,0.460540423939,0.00115005186072,0.263962958559,1.0
687,9.0,0.618341396989,0.0174360353219,0.201999148982,1.0
688,10.0,0.457527093626,0.00155890267535,0.26765489584,1.0
689,10.0,0.573280629522,0.0559835924087,0.24659329528,1.0
690,9.0,0.449104575166,0.00024374707704,0.241515645485,1.0
691,8.0,0.428207563996,0.0421562412735,0.219954652024,1.0
692,10.0,0.473307436308,0.00118738200815,0.264429447503,1.0
693,8.0,0.382171625625,0.0551802630173,0.218675944321,1.0
694,12.0,0.494962889677,0.00888678990956,0.305355961142,0.0
695,9.0,0.469832182409,0.000871358407833,0.24502159283,1.0
696,10.0,0.530752637047,0.0201729117606,0.271920239756,0.0
697,8.0,0.413429984199,0.00893024046083,0.221859618071,1.0
698,9.0,0.431545207197,0.0379129403397,0.220870906993,1.0
699,8.0,0.375911680412,0.0405328177325,0.208222249072,1.0
700,9.0,0.628206461088,0.0727266656363,0.233593736843,1.0
701,8.0,0.366674337007,0.083654923829,0.219975212372,1.0
702,8.0,0.376668683961,0.106506388884,0.223196188369,1.0
703,8.0,0.45056643493,0.0325121722301,0.219969715558,1.0
704,9.0,0.447082801879,0.000221866819798,0.239940362452,1.0
705,8.0,0.394957187915,0.0315452477239,0.222462412639,1.0
706,9.0,0.490674861095,0.000973596379753,0.255116649399,1.0
707,9.0,0.465543569275,0.0164329307505,0.248765026875,1.0
708,10.0,0.458487904364,0.00357057258035,0.263244620252,1.0
709,8.0,0.426534144431,0.0203098358838,0.219975594591,1.0
710,10.0,0.45443507182,0.0160062885192,0.265904535627,1.0
711,9.0,0.479775997751,0.0513388314748,0.219077711112,1.0
712,8.0,0.446331438925,0.00790059919774,0.227116019061,1.0
713,8.0,0.314766619876,0.129326027833,0.22061008504,1.0
714,9.0,0.449958585511,8.21424828673e-05,0.246478395263,1.0
715,8.0,0.375570815921,0.0451572239674,0.216197543661,1.0
716,10.0,0.455188726758,0.00432582741885,0.265747889154,1.0
717,8.0,0.388026622181,0.0684378941103,0.225784182145,1.0
718,10.0,0.488605994085,0.0122756225285,0.249607107395,1.0
719,9.0,0.464979541874,0.0188160678227,0.247798987605,1.0
720,10.0,0.472191547085,0.00833770081984,0.267272818022,1.0
721,8.0,0.387914821944,0.0183642827093,0.200379594819,1.0
722,8.0,0.408297447611,0.0788874409311,0.224962054046,1.0
723,8.0,0.403800418778,0.0763450469615,0.219987033106,1.0
724,8.0,0.38590603543,0.000135451257198,0.173339284174,1.0
725,8.0,0.395226782186,0.000879222447541,0.211328879264,1.0
726,9.0,0.457705223324,0.000426287744267,0.246501661292,1.0
727,8.0,0.375145180599,0.00157182503297,0.187179634041,1.0
728,8.0,0.385974449942,0.0790320573325,0.219826267709,1.0
729,8.0,0.390104084217,0.0772440031818,0.222882972998,1.0
730,9.0,0.454600508473,0.0185648413097,0.247506345595,1.0
731,8.0,0.355753720167,0.0637044800592,0.219822554411,1.0
732,9.0,0.497074423361,0.0057947812366,0.247948848391,1.0
733,9.0,0.464694437009,0.00653372270374,0.247173886569,1.0
734,8.0,0.355829876233,0.0590597025619,0.219994937653,1.0
735,8.0,0.371844905237,0.0442272940512,0.217461840507,1.0
736,10.0,0.447719656808,0.00265337483288,0.266022058852,1.0
737,8.0,0.42925836215,0.0170636524598,0.220668161623,1.0
738,11.0,0.472742291465,8.53332290409e-05,0.284305598849,1.0
739,9.0,0.436857754226,0.0188943159489,0.247261035792,1.0
740,9.0,0.453602207995,0.0158769004597,0.249446013266,1.0
741,9.0,0.578651145631,0.0483691310633,0.252904461864,0.0
742,10.0,0.466814943142,0.00816373284668,0.267380165576,1.0
743,8.0,0.29330428521,0.100773039555,0.215115815372,1.0
744,9.0,0.461628613778,0.0103337886535,0.244421952897,1.0
745,9.0,0.484082469411,0.0108610608356,0.24066216424,1.0
746,12.0,0.572860718537,0.0133545899227,0.317103574932,1.0
747,9.0,0.458537579134,0.000155986167748,0.246533778333,1.0
748,9.0,0.470131138558,0.00106215109841,0.239607542611,1.0
749,8.0,0.538803575738,0.0211308177617,0.226443755824,1.0
750,9.0,0.443834857232,0.0158941814806,0.248635047247,1.0
751,8.0,0.389746888251,0.00200488870178,0.178267575275,1.0
752,9.0,0.462877245791,0.00669113989883,0.251243223977,1.0
753,8.0,0.376227474523,0.0327004285068,0.209368841779,1.0
754,9.0,0.487790228124,0.0106967641839,0.251981091165,1.0
755,8.0,0.405301268678,0.00422643815271,0.187375383606,1.0
756,9.0,0.485295889354,0.00295156560845,0.188096724354,1.0
757,9.0,0.464051149146,0.0154968112875,0.246515136484,1.0
758,8.0,0.436179648727,0.0047778917584,0.237175784112,1.0
759,8.0,0.391947768915,0.0573377083566,0.220689546845,1.0
760,8.0,0.387534685746,0.0367119040839,0.217497444559,1.0
761,8.0,0.385841510587,0.0432300216663,0.218265677831,1.0
762,10.0,0.466705583182,0.00593304778779,0.263668400241,1.0
763,9.0,0.4500688898,0.0289783549843,0.247092484547,1.0
764,9.0,0.448036752453,0.0123741158113,0.246912460542,1.0
765,9.0,0.463929404391,0.0107274324298,0.251009721874,1.0
766,8.0,0.301108855375,0.122292365437,0.219979371865,1.0
767,8.0,0.311823827326,0.135734749702,0.207774603988,1.0
768,9.0,0.466662034544,0.00525480651408,0.247386892974,1.0
769,8.0,0.372719797144,0.0600403020053,0.213727295834,1.0
770,8.0,0.541711473333,0.000592475550185,0.204186733887,1.0
771,8.0,0.339059159056,0.00920426898086,0.174131714018,1.0
772,11.0,0.586836142232,0.0645929291372,0.304962271331,1.0
773,8.0,0.394323180609,0.0130391368969,0.232839294262,1.0
774,9.0,0.454323512653,0.00373367180623,0.244303519715,1.0
775,8.0,0.303855405228,0.129077188282,0.224226787456,1.0
776,10.0,0.467404266633,0.0114546389328,0.267013899931,1.0
777,9.0,0.449847636226,0.0190339326161,0.249618984888,1.0
778,10.0,0.449704554549,0.00516368072259,0.26210069753,1.0
779,9.0,0.45911863584,0.03569235024,0.2643303828,1.0
780,9.0,0.493738212029,0.0128864268026,0.223539067126,1.0
781,8.0,0.341410872037,0.0884622262855,0.22391791669,1.0
782,9.0,0.463285502863,0.0618923554519,0.24695415942,1.0
783,8.0,0.321616356734,0.146103198307,0.217052948147,1.0
784,9.0,0.482343199742,0.0301770474456,0.247016694688,1.0
785,8.0,0.358009206295,0.089732627854,0.220818078475,1.0
786,9.0,0.562150025641,0.0181519934551,0.248482790347,1.0
787,9.0,0.462531951654,0.000154093905271,0.250864507136,1.0
788,8.0,0.308795172166,0.106934741226,0.224410342624,1.0
789,8.0,0.233783260845,0.00118785158285,0.095702475185,1.0
790,11.0,0.886077981105,0.0679182831379,0.367602865493,0.0
791,9.0,0.494818971049,0.0254698866329,0.25614925011,1.0
792,8.0,0.382417790829,0.00657404985064,0.202532317554,1.0
793,9.0,0.443675373015,0.0188991158581,0.248939996663,1.0
794,8.0,0.398652208981,0.0109967120541,0.204067922296,1.0
795,10.0,0.477058599554,0.0224714155861,0.274244023291,1.0
796,8.0,0.363821613196,0.0898166147317,0.226188880942,1.0
797,8.0,0.369311276409,0.0391279965525,0.219983824223,1.0
798,8.0,0.42412298071,0.01025002145,0.211157274923,1.0
799,9.0,0.439188218989,0.030987901653,0.256132823314,1.0
800,9.0,0.471859847404,0.0138360562776,0.228081745375,1.0
801,8.0,0.378981090128,0.0253873788368,0.219911190576,1.0
802,8.0,0.371084336063,0.0667828767565,0.220390707184,1.0
803,9.0,0.475611946884,0.0158543745583,0.220122176053,1.0
804,8.0,0.368943697737,0.0491560092454,0.21696372921,1.0
805,10.0,0.468716897846,0.0110399608201,0.264028986698,1.0
806,8.0,0.356457626358,0.00669184764537,0.219904353442,1.0
807,9.0,0.424720252948,0.00409015183205,0.208071091856,1.0
808,9.0,0.465847878262,0.0218263032093,0.247867430965,1.0
809,8.0,0.371319387328,0.056678711546,0.226286595073,1.0
810,8.0,0.319574360475,0.0158645498584,0.180237447728,1.0
811,11.0,0.577491646141,0.0043008106674,0.232811264499,1.0
812,9.0,0.481311649441,0.0021737155544,0.245396074221,1.0
813,9.0,0.456530709653,0.0281934738831,0.248571274005,1.0
814,9.0,0.486436186514,0.00352706330953,0.247938593004,1.0
815,8.0,0.288613241921,0.0868535832513,0.215175184024,1.0
816,8.0,0.330766556613,0.115493227613,0.219978611464,1.0
817,11.0,0.444839654719,0.000265307284509,0.280506855771,1.0
818,10.0,0.566609002075,0.000934348520704,0.257432179007,1.0
819,8.0,0.51131686968,0.00999598666851,0.21081383872,1.0
820,8.0,0.307711779097,0.152361916287,0.219980221457,1.0
821,8.0,0.356380163479,0.0814260258507,0.220401877194,1.0
822,8.0,0.348073034175,0.0714171890953,0.219983122044,1.0
823,9.0,0.448460926262,0.00949653553196,0.24749021881,1.0
824,8.0,0.339876886694,0.110510389362,0.225193638028,1.0
825,9.0,0.45366937597,0.00397631188322,0.247622156139,1.0
826,8.0,0.359598328657,0.00894775968603,0.219884153161,1.0
827,8.0,0.3596032774,0.0193662873067,0.207933387182,1.0
828,8.0,0.399179514774,0.0200850025871,0.215908484807,1.0
829,9.0,0.464020937863,0.0047712610015,0.251124288599,1.0
830,8.0,0.416071916031,0.0250633259943,0.220567621013,1.0
831,9.0,0.450715317551,0.00308411710701,0.240181798917,1.0
832,8.0,0.340205201131,0.145805953568,0.215091570933,1.0
833,8.0,0.332740299612,0.106334980036,0.219537639824,1.0
834,8.0,0.398661686194,0.051483686491,0.223072216578,1.0
835,9.0,0.461543131726,0.000103565685525,0.241300002065,1.0
836,9.0,0.442594649174,0.00299353485736,0.248005855908,1.0
837,9.0,0.475850325001,0.0528164909247,0.220267885814,1.0
838,8.0,0.309624974874,0.135302212583,0.220520833251,1.0
839,8.0,0.378015876817,0.122383305126,0.231981897053,1.0
840,8.0,0.394641433916,0.0630242993425,0.226206133332,1.0
841,10.0,0.491189453833,0.00509339491538,0.270892866358,1.0
842,8.0,0.355538186394,0.0602339046099,0.224402745786,1.0
843,9.0,0.542453302949,0.00474592208283,0.253331177854,1.0
844,9.0,0.478768969942,0.0190557238737,0.246458303175,1.0
845,10.0,0.454155744686,0.0410870728897,0.268787821835,1.0
846,8.0,0.404841730649,0.038834921683,0.220956122906,1.0
847,10.0,0.458306101966,0.0124978366016,0.26592750286,1.0
848,8.0,0.360779547526,0.0798562203659,0.220317883946,1.0
849,9.0,0.499529151581,0.00203124846156,0.251016605889,1.0
850,9.0,0.474348206807,0.058058098626,0.251008680601,1.0
851,9.0,0.487737693998,0.0254432579689,0.232779647804,1.0
852,8.0,0.360922599062,0.00615079715547,0.169187406442,1.0
853,9.0,0.455157459282,0.0474457848292,0.229527641177,1.0
854,8.0,0.335723960938,0.090509034543,0.217628004213,1.0
855,10.0,0.539697735323,0.0145879966823,0.295140222796,1.0
856,8.0,0.264435386514,0.175685129374,0.220576537285,1.0
857,10.0,0.459590774416,0.00747527267535,0.266772983996,1.0
858,8.0,0.371712485541,0.0574916547515,0.219977483535,1.0
859,9.0,0.447646394827,0.0199151976367,0.252302225068,1.0
860,9.0,0.461791960581,0.0175511048042,0.247556380418,1.0
861,10.0,0.461049456378,0.0590647797252,0.292977150924,1.0
862,9.0,0.461609856097,0.00399636134974,0.238598174371,1.0
863,8.0,0.322238523378,0.129121029729,0.225679776553,1.0
864,8.0,0.379338220024,0.0264994576475,0.208309922729,1.0
865,9.0,0.461678023101,0.00350452199491,0.241309506491,1.0
866,8.0,0.369982923291,0.0834958031571,0.219909649673,1.0
867,9.0,0.454739951679,0.00302630318624,0.24339032944,1.0
868,9.0,0.474330944303,0.00275771071963,0.239237526965,1.0
869,9.0,0.457775188933,0.00107552270027,0.246407306138,1.0
870,8.0,0.326064740414,0.100448455521,0.219906503113,1.0
871,7.0,0.464901452097,0.0364510781923,0.228518663561,1.0
872,10.0,0.468080286502,0.00235970471557,0.265904730721,1.0
873,8.0,0.320526556839,0.138190121781,0.219911585182,1.0
874,9.0,0.427687928176,0.0109659329625,0.225346880945,1.0
875,8.0,0.41065465301,0.0473088685939,0.218093643016,1.0
876,8.0,0.39161386947,0.0496806372918,0.225402689036,1.0
