,dist,dist2wire,score,slope,intercept,label,dist_div_dist2wire,dist_div_score
0,0.0513240102662,0.323576462364,0.396231538236,-0.0170533518511,68.3129019002,1,0.158614782704,0.129530351104
1,0.0702254987474,0.144437649798,0.396231538236,-0.0170533518511,68.3129019002,1,0.486199400541,0.177233490953
2,0.0193939730202,0.448338972187,0.396231538236,-0.0170533518511,68.3129019002,1,0.0432573883229,0.0489460609484
3,0.0266518919129,0.423142736651,0.396231538236,-0.0170533518511,68.3129019002,1,0.0629855828883,0.0672634289324
4,0.0478332100543,0.0369429763422,0.396231538236,-0.0170533518511,68.3129019002,1,1.29478495753,0.120720350195
5,0.406249021524,0.233701917578,0.396231538236,-0.0170533518511,68.3129019002,1,1.73832130148,1.02528189283
6,0.467561412316,0.158870847205,0.396231538236,-0.0170533518511,68.3129019002,1,2.9430283815,1.1800206879
7,0.386636665163,0.406534207401,0.396231538236,-0.0170533518511,68.3129019002,1,0.951055675327,0.975784681057
8,0.405738052991,0.462649860687,0.396231538236,-0.0170533518511,68.3129019002,1,0.876987301777,1.02399232226
9,0.381587110849,0.00282299854984,0.396231538236,-0.0170533518511,68.3129019002,1,135.17084905,0.963040732568
10,780.389014449,0.305588054569,0.396231538236,-0.0170533518511,68.3129019002,0,2553.72879529,1969.52776128
11,777.190818049,0.186445566509,0.396231538236,-0.0170533518511,68.3129019002,0,4168.45963463,1961.4562271
12,539.33846195,0.092797815576,0.396231538236,-0.0170533518511,68.3129019002,0,5811.97368281,1361.16994712
13,531.342112024,0.362379084209,0.396231538236,-0.0170533518511,68.3129019002,0,1466.26043052,1340.98894396
14,840.044165424,0.0361234103928,0.396231538236,-0.0170533518511,68.3129019002,0,23254.84101,2120.08405278
15,830.713714283,0.426452647817,0.396231538236,-0.0170533518511,68.3129019002,0,1947.96237879,2096.5360758
16,840.835278062,0.436826806672,0.396231538236,-0.0170533518511,68.3129019002,0,1924.87105924,2122.08064458
17,576.942036922,0.25826252165,0.396231538236,-0.0170533518511,68.3129019002,0,2233.93635761,1456.07298069
18,583.454502493,0.152527616477,0.396231538236,-0.0170533518511,68.3129019002,0,3825.23844514,1472.5089908
19,0.320814337438,0.323576462364,0.383187471338,0.618450203678,-1564.7069152,2,0.991463764372,0.837225539544
20,7.47845486275,0.144437649798,0.383187471338,0.618450203678,-1564.7069152,2,51.776353833,19.5164388768
21,0.381261789409,0.448338972187,0.383187471338,0.618450203678,-1564.7069152,2,0.850387347655,0.994974569698
22,4.72974009038,0.423142736651,0.383187471338,0.618450203678,-1564.7069152,2,11.1776468806,12.3431490958
23,10.7593600615,0.0369429763422,0.383187471338,0.618450203678,-1564.7069152,2,291.242372076,28.0785799804
24,9.52085703955,0.0361234103928,0.383187471338,0.618450203678,-1564.7069152,2,263.564733674,24.8464726842
25,3.13702433239,0.426452647817,0.383187471338,0.618450203678,-1564.7069152,2,7.35609064323,8.18665683778
26,0.129047094371,0.436826806672,0.383187471338,0.618450203678,-1564.7069152,2,0.295419357054,0.336772739255
27,1.22624892373,0.25826252165,0.383187471338,0.618450203678,-1564.7069152,2,4.74807152,3.20012791506
28,0.15710308517,0.152527616477,0.383187471338,0.618450203678,-1564.7069152,2,1.02999764107,0.40999014039
29,0.0186480471368,0.305588054569,0.0255751613015,0.0224521669566,87.675887201,1,0.0610234819653,0.72914680447
30,0.0373312474888,0.186445566509,0.0255751613015,0.0224521669566,87.675887201,1,0.200225986532,1.45966811504
31,0.0205232041831,0.092797815576,0.0255751613015,0.0224521669566,87.675887201,1,0.221160423397,0.802466265652
32,0.0292505804657,0.362379084209,0.0255751613015,0.0224521669566,87.675887201,1,0.0807181808785,1.14371049789
33,0.0373348599376,0.0361234103928,0.0255751613015,0.0224521669566,87.675887201,1,1.0335364112,1.45980936337
34,0.0285405759889,0.426452647817,0.0255751613015,0.0224521669566,87.675887201,1,0.0669255452745,1.11594901211
35,0.0173306857013,0.436826806672,0.0255751613015,0.0224521669566,87.675887201,1,0.0396740434346,0.677637395792
36,0.0365026648236,0.25826252165,0.0255751613015,0.0224521669566,87.675887201,1,0.141339380528,1.4272701702
37,0.0154555300977,0.152527616477,0.0255751613015,0.0224521669566,87.675887201,1,0.101329388439,0.604317991017
38,780.35697372,0.323576462364,0.0255751613015,0.0224521669566,87.675887201,0,2411.66173837,30512.2992
39,777.795329896,0.144437649798,0.0255751613015,0.0224521669566,87.675887201,0,5384.99020846,30412.1378054
40,528.813649649,0.448338972187,0.0255751613015,0.0224521669566,87.675887201,0,1179.49516427,20676.8451395
41,539.33285418,0.423142736651,0.0255751613015,0.0224521669566,87.675887201,0,1274.58847208,21088.1506405
42,539.029722796,0.0369429763422,0.0255751613015,0.0224521669566,87.675887201,0,14590.8580241,21076.2980707
43,834.799398525,0.233701917578,0.0255751613015,0.0224521669566,87.675887201,0,3572.06910056,32641.0218369
44,841.320771604,0.158870847205,0.0255751613015,0.0224521669566,87.675887201,0,5295.62714876,32896.0103784
45,573.723783536,0.406534207401,0.0255751613015,0.0224521669566,87.675887201,0,1411.25586259,22432.8510297
46,583.310232853,0.462649860687,0.0255751613015,0.0224521669566,87.675887201,0,1260.80278504,22807.6853935
47,583.851701983,0.00282299854984,0.0255751613015,0.0224521669566,87.675887201,0,206819.696034,22828.8570735
48,0.859276895506,0.305588054569,0.963288500971,-0.615747545606,1728.68409058,2,2.81187985806,0.892024450245
49,5.62664082575,0.186445566509,0.963288500971,-0.615747545606,1728.68409058,2,30.1784640477,5.8410754619
