,dist,all_dist2wire,all_dist2wires_stereo,score,score_div_dist,slope,intercept,f1,f2,label
1980,0.00289420422549,0.157716231638,0.00307632347677,0.00319980035352,1.10558899933,[ 0.00083169],[-24.47040252],0.000305596128034,0.0183507061729,1
1981,0.00436488493806,0.141588406912,0.00307632347677,0.00319980035352,0.733077824256,[ 0.00083169],[-24.47040252],-0.00116508458454,0.0308279825534,1
1982,0.00378845808991,0.299997402409,0.00307632347677,0.00319980035352,0.844618121035,[ 0.00083169],[-24.47040252],-0.000588657736389,0.0126283029769,1
1983,0.00363436916524,0.124637025799,0.00307632347677,0.00319980035352,0.880427993975,[ 0.00083169],[-24.47040252],-0.000434568811722,0.02915962686,1
1984,0.00456352298697,0.316596056671,0.00307632347677,0.00319980035352,0.701168891372,[ 0.00083169],[-24.47040252],-0.00136372263344,0.014414339316,1
1985,3.90937793565,0.179245911187,80.6346293318,0.00319980035352,0.000818493480599,[ 0.00083169],[-24.47040252],-3.90617813529,21.8101373122,0
1986,4.33941486083,0.191371370698,80.6346293318,0.00319980035352,0.000737380604561,[ 0.00083169],[-24.47040252],-4.33621506048,22.6753607136,0
1987,4.92826695247,0.0643927183233,80.6346293318,0.00319980035352,0.00064927496509,[ 0.00083169],[-24.47040252],-4.92506715212,76.5345380782,0
1988,5.12761244777,0.307209527942,80.6346293318,0.00319980035352,0.000624033190128,[ 0.00083169],[-24.47040252],-5.12441264741,16.6909290937,0
1989,9.46953478461,0.0654267087849,80.6346293318,0.00319980035352,0.00033790470454,[ 0.00083169],[-24.47040252],-9.46633498425,144.735001355,0
1990,8.68718566769,0.409023238922,80.6346293318,0.00319980035352,0.000368335670023,[ 0.00083169],[-24.47040252],-8.68398586734,21.2388559892,0
1991,9.53168209277,0.445441658085,80.6346293318,0.00319980035352,0.0003357015396,[ 0.00083169],[-24.47040252],-9.52848229242,21.3982727474,0
1992,10.1496087992,0.289388401009,80.6346293318,0.00319980035352,0.000315263417225,[ 0.00083169],[-24.47040252],-10.1464089988,35.0726178513,0
1993,9.76956533259,0.232509132987,80.6346293318,0.00319980035352,0.00032752740215,[ 0.00083169],[-24.47040252],-9.76636553224,42.0179853027,0
1994,0.281194783986,0.315447427889,40.4255060908,0.216757934202,0.77084621247,[-0.04660552],[ 98.88143367],-0.0644368497841,0.891415681745,2
1995,0.78846451402,0.127207659207,40.4255060908,0.216757934202,0.274911464432,[-0.04660552],[ 98.88143367],-0.571706579818,6.19824717268,2
1996,0.516041386868,0.284830559672,40.4255060908,0.216757934202,0.420039825715,[-0.04660552],[ 98.88143367],-0.299283452666,1.81174866722,2
1997,0.324468054135,0.157716231638,40.4255060908,0.216757934202,0.66804091016,[-0.04660552],[ 98.88143367],-0.107710119933,2.05729017721,2
1998,0.839115949826,0.0654267087849,40.4255060908,0.216757934202,0.258317023109,[-0.04660552],[ 98.88143367],-0.622358015624,12.8252813784,2
1999,0.0147618230563,0.409023238922,40.4255060908,0.216757934202,14.683683267,[-0.04660552],[ 98.88143367],0.201996111146,0.0360904262926,2
2000,0.777514150732,0.445441658085,40.4255060908,0.216757934202,0.278783265871,[-0.04660552],[ 98.88143367],-0.56075621653,1.7454904287,2
2001,0.148011506323,0.289388401009,40.4255060908,0.216757934202,1.46446678091,[-0.04660552],[ 98.88143367],0.0687464278788,0.511463160953,2
2002,0.0580350932048,0.232509132987,40.4255060908,0.216757934202,3.73494591345,[-0.04660552],[ 98.88143367],0.158722840997,0.249603499266,2
2003,0.0260618923237,0.179245911187,0.035347145827,0.0258961959532,0.993642197257,[-0.02487811],[ 37.62474661],-0.00016569637051,0.145397416047,1
2004,0.0214769441899,0.191371370698,0.035347145827,0.0258961959532,1.20576725088,[-0.02487811],[ 37.62474661],0.00441925176332,0.112226526421,1
2005,0.0200718832722,0.0643927183233,0.035347145827,0.0258961959532,1.29017270587,[-0.02487811],[ 37.62474661],0.00582431268104,0.311710451039,1
2006,0.0236715622663,0.307209527942,0.035347145827,0.0258961959532,1.0939791663,[-0.02487811],[ 37.62474661],0.00222463368688,0.0770534769052,1
2007,0.0335669833966,0.0654267087849,0.035347145827,0.0258961959532,0.771478200684,[-0.02487811],[ 37.62474661],-0.0076707874434,0.513047102934,1
2008,0.0308465608088,0.409023238922,0.035347145827,0.0258961959532,0.839516473611,[-0.02487811],[ 37.62474661],-0.00495036485555,0.075415179074,1
2009,0.028751356361,0.445441658085,0.035347145827,0.0258961959532,0.900694757773,[-0.02487811],[ 37.62474661],-0.00285516040779,0.06454572858,1
2010,0.029441499891,0.289388401009,0.035347145827,0.0258961959532,0.879581408864,[-0.02487811],[ 37.62474661],-0.00354530393781,0.101736972831,1
2011,0.0394315061137,0.232509132987,0.035347145827,0.0258961959532,0.656738697187,[-0.02487811],[ 37.62474661],-0.0135353101605,0.169591213933,1
2012,4.26245230779,0.315447427889,80.7992053754,0.0258961959532,0.00607542186593,[-0.02487811],[ 37.62474661],-4.23655611183,13.5124015317,0
2013,4.07543341658,0.127207659207,80.7992053754,0.0258961959532,0.00635421887837,[-0.02487811],[ 37.62474661],-4.04953722063,32.0376417741,0
2014,5.03942206918,0.284830559672,80.7992053754,0.0258961959532,0.00513872336901,[-0.02487811],[ 37.62474661],-5.01352587322,17.6927014959,0
2015,4.79125882435,0.157716231638,80.7992053754,0.0258961959532,0.00540488353949,[-0.02487811],[ 37.62474661],-4.7653626284,30.3789836633,0
2016,9.41198792246,0.141588406912,80.7992053754,0.0258961959532,0.0027514055656,[-0.02487811],[ 37.62474661],-9.38609172651,66.4742836487,0
2017,8.87821300965,0.299997402409,80.7992053754,0.0258961959532,0.00291682525808,[-0.02487811],[ 37.62474661],-8.8523168137,29.5942996118,0
2018,10.1752879685,0.124637025799,80.7992053754,0.0258961959532,0.00254500865562,[-0.02487811],[ 37.62474661],-10.1493917725,81.6393676216,0
2019,9.60795263949,0.316596056671,80.7992053754,0.0258961959532,0.00269528763566,[-0.02487811],[ 37.62474661],-9.58205644354,30.3476699632,0
2020,0.87906048097,0.179245911187,40.7092343928,0.282514702841,0.321382554394,[ 0.02308505],[-87.08113262],-0.59654577813,4.90421497008,2
2021,0.366910652773,0.191371370698,40.7092343928,0.282514702841,0.769982285076,[ 0.02308505],[-87.08113262],-0.084395949932,1.917270339,2
2022,0.424394014062,0.0643927183233,40.7092343928,0.282514702841,0.665689650371,[ 0.02308505],[-87.08113262],-0.141879311222,6.59071437133,2
2023,0.681533650303,0.307209527942,40.7092343928,0.282514702841,0.414527885329,[ 0.02308505],[-87.08113262],-0.399018947462,2.21846521125,2
2024,0.72511094816,0.141588406912,40.7092343928,0.282514702841,0.389615828526,[ 0.02308505],[-87.08113262],-0.44259624532,5.12125931757,2
2025,0.0666386104806,0.299997402409,40.7092343928,0.282514702841,4.2395047076,[ 0.02308505],[-87.08113262],0.21587609236,0.22213062495,2
2026,0.0495152512717,0.124637025799,40.7092343928,0.282514702841,5.7056097987,[ 0.02308505],[-87.08113262],0.232999451569,0.397275616569,2
2027,0.00915524919101,0.316596056671,40.7092343928,0.282514702841,30.8582209994,[ 0.02308505],[-87.08113262],0.27335945365,0.0289177612863,2
2028,0.00499728763479,0.24134606879,3.0928469381,0.0178202017986,3.56597480491,[ 0.03556087],[-81.0419604],0.0128229141638,0.020705900286,1
2029,0.00477396119441,0.14529156062,3.0928469381,0.0178202017986,3.73279150644,[ 0.03556087],[-81.0419604],0.0130462406041,0.0328578010591,1
2030,0.00921690992181,0.374756744904,3.0928469381,0.0178202017986,1.93342475404,[ 0.03556087],[-81.0419604],0.00860329187675,0.0245943803471,1
2031,0.0102411056205,0.466618668251,3.0928469381,0.0178202017986,1.74006620564,[ 0.03556087],[-81.0419604],0.0075790961781,0.0219474837105,1
2032,0.0126841072968,0.063061792602,3.0928469381,0.0178202017986,1.40492360885,[ 0.03556087],[-81.0419604],0.00513609450173,0.201137753519,1
